From Date,To Date,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Temp,RH,WS,WD,SR,BP,VWS,AT,RF,Timestamp,Month,Season,AQI_PM25,AQI_PM10,AQI
18-11-2024 00:00,19-11-2024 00:00,44.045277777777784,180.91986111111112,11.97,71.92,45.98,40.67,22.7,3.62,53.52,0.38,1.6,,80.19,1.18,270.74,39.18,987.71,,23.93,0.0,,,,73.4087962962963,153.94657407407408,153.94657407407408
19-11-2024 00:00,20-11-2024 00:00,44.045277777777784,180.91986111111112,11.55,71.99,45.68,28.46,24.98,2.19,53.41,0.25,1.82,,69.7,0.69,272.33,44.68,988.55,,23.89,0.0,,,,73.4087962962963,153.94657407407408,153.94657407407408
20-11-2024 00:00,21-11-2024 00:00,44.045277777777784,180.91986111111112,7.51,71.9,42.35,25.43,25.2,1.56,80.99,0.2,1.45,,61.6,0.75,271.93,45.88,987.41,,24.0,0.0,,,,73.4087962962963,153.94657407407408,153.94657407407408
21-11-2024 00:00,22-11-2024 00:00,44.045277777777784,180.91986111111112,13.02,75.68,48.84,26.21,24.52,1.71,66.15,0.22,2.01,,60.28,0.65,275.77,44.14,986.96,,23.97,0.0,,,,73.4087962962963,153.94657407407408,153.94657407407408
22-11-2024 00:00,23-11-2024 00:00,44.045277777777784,180.91986111111112,11.24,83.59,51.6,30.77,29.39,2.13,66.36,0.26,2.31,,62.72,0.58,273.82,43.67,986.91,,24.18,0.0,,,,73.4087962962963,153.94657407407408,153.94657407407408
23-11-2024 00:00,24-11-2024 00:00,44.045277777777784,180.91986111111112,17.44,79.33,54.38,30.59,27.6,1.77,76.57,0.22,2.44,,61.26,0.51,217.2,43.22,987.43,,24.8,0.0,,,,73.4087962962963,153.94657407407408,153.94657407407408
24-11-2024 00:00,25-11-2024 00:00,44.045277777777784,180.91986111111112,11.95,63.3,41.38,25.55,20.96,1.15,87.95,0.15,1.08,,53.06,0.88,293.14,44.08,987.07,,25.47,0.0,,,,73.4087962962963,153.94657407407408,153.94657407407408
25-11-2024 00:00,26-11-2024 00:00,44.045277777777784,180.91986111111112,8.74,67.52,41.03,32.02,19.66,1.9,69.64,0.22,1.22,,64.16,1.17,298.6,42.86,987.15,,24.96,0.0,,,,73.4087962962963,153.94657407407408,153.94657407407408
26-11-2024 00:00,27-11-2024 00:00,44.045277777777784,180.91986111111112,13.06,64.11,42.72,29.88,21.42,1.13,59.72,0.17,1.24,,61.41,0.89,293.21,44.39,987.19,,24.4,0.0,,,,73.4087962962963,153.94657407407408,153.94657407407408
27-11-2024 00:00,28-11-2024 00:00,44.045277777777784,180.91986111111112,18.63,68.07,49.35,27.96,22.37,1.52,61.06,0.2,1.81,,58.83,0.66,265.58,44.38,986.69,,24.09,0.0,,,,73.4087962962963,153.94657407407408,153.94657407407408
28-11-2024 00:00,29-11-2024 00:00,44.045277777777784,180.91986111111112,54.8,80.58,85.42,28.41,22.8,2.41,43.79,0.32,3.95,,60.31,0.58,205.1,45.1,988.12,,23.74,0.0,,,,73.4087962962963,153.94657407407408,153.94657407407408
29-11-2024 00:00,30-11-2024 00:00,44.045277777777784,180.91986111111112,54.28,95.75,93.06,31.22,23.12,2.94,52.53,0.49,5.74,,62.07,0.5,225.64,42.68,988.96,,23.6,0.0,,,,73.4087962962963,153.94657407407408,153.94657407407408
30-11-2024 00:00,01-12-2024 00:00,44.045277777777784,180.91986111111112,25.38,83.86,63.23,32.99,19.32,1.85,47.22,0.27,3.71,,61.58,0.72,273.06,42.17,987.09,,23.76,0.0,,,,73.4087962962963,153.94657407407408,153.94657407407408
01-12-2024 00:00,02-12-2024 00:00,44.045277777777784,180.91986111111112,20.29,76.31,55.08,33.94,21.94,1.57,46.75,0.2,1.86,,63.59,0.84,258.82,40.93,985.31,,24.2,0.0,2024-01-12,1.0,Winter,354.4769230769231,197.38666666666668,354.4769230769231
02-12-2024 00:00,03-12-2024 00:00,44.045277777777784,180.91986111111112,15.66,74.16,50.17,32.96,21.84,1.55,50.0,0.21,1.74,,64.23,0.78,274.97,42.59,985.68,,24.11,0.0,2024-02-12,2.0,Winter,328.9076923076923,181.72000000000003,328.9076923076923
03-12-2024 00:00,04-12-2024 00:00,44.045277777777784,180.91986111111112,19.98,75.93,54.62,32.43,24.45,1.45,44.08,0.21,1.95,,60.64,1.13,270.36,42.34,987.56,,24.76,0.0,2024-03-12,3.0,Spring,293.66666666666663,174.47333333333333,293.66666666666663
04-12-2024 00:00,05-12-2024 00:00,44.045277777777784,180.91986111111112,26.63,65.14,54.3,29.76,20.74,1.23,44.82,0.15,1.59,,53.91,1.76,279.97,42.23,986.75,,24.61,0.0,2024-04-12,4.0,Spring,163.7,151.58666666666667,163.7
05-12-2024 00:00,06-12-2024 00:00,44.045277777777784,180.91986111111112,29.33,67.61,57.81,25.44,19.68,1.29,41.95,0.15,1.63,,49.54,1.32,290.31,43.42,986.45,,23.34,0.0,2024-05-12,5.0,Spring,146.56666666666666,148.74666666666667,148.74666666666667
06-12-2024 00:00,07-12-2024 00:00,44.045277777777784,180.91986111111112,38.67,72.8,68.16,25.07,23.11,1.56,44.22,0.19,2.06,,52.58,0.95,272.41,43.05,985.32,,22.75,0.0,2024-06-12,6.0,Monsoon,176.36666666666665,152.26666666666668,176.36666666666665
07-12-2024 00:00,08-12-2024 00:00,44.045277777777784,180.91986111111112,21.61,74.62,55.26,24.28,20.62,1.26,58.12,0.17,2.09,,52.1,0.61,239.5,43.84,985.54,,22.23,0.0,2024-07-12,7.0,Monsoon,237.23333333333335,153.5933333333333,237.23333333333335
08-12-2024 00:00,09-12-2024 00:00,44.045277777777784,180.91986111111112,36.39,92.63,76.86,24.89,26.68,2.28,10.82,0.28,5.13,,64.52,0.69,182.87,5.39,985.9,,19.05,0.0,2024-08-12,8.0,Monsoon,466.1538461538462,279.48,466.1538461538462
09-12-2024 00:00,10-12-2024 00:00,44.045277777777784,180.91986111111112,32.43,66.59,59.79,28.4,15.69,1.35,47.99,0.15,1.77,,71.79,0.72,194.72,51.05,987.78,,21.21,0.0,2024-09-12,9.0,Monsoon,161.66666666666666,125.58666666666666,161.66666666666666
10-12-2024 00:00,11-12-2024 00:00,44.045277777777784,180.91986111111112,26.15,73.08,58.2,28.38,17.83,1.34,38.41,0.16,1.97,,58.99,1.47,273.66,51.17,989.6,,21.49,0.0,2024-10-12,10.0,Post-Monsoon,257.7333333333333,163.99333333333334,257.7333333333333
11-12-2024 00:00,12-12-2024 00:00,44.045277777777784,180.91986111111112,32.83,77.07,65.68,28.92,19.14,1.49,43.91,0.16,1.39,,47.48,1.52,271.59,51.88,989.36,,21.04,0.0,2024-11-12,11.0,Post-Monsoon,273.6333333333333,186.81333333333333,273.6333333333333
12-12-2024 00:00,13-12-2024 00:00,44.045277777777784,180.91986111111112,27.71,94.32,70.44,33.51,24.34,1.52,45.6,0.2,1.96,,51.83,1.48,260.94,50.42,988.59,,21.42,0.0,2024-12-12,12.0,Winter,344.5692307692308,222.17000000000002,344.5692307692308
13-12-2024 00:00,14-12-2024 00:00,44.045277777777784,180.91986111111112,9.91,77.54,47.31,34.0,17.8,1.13,55.6,0.15,0.92,,52.32,2.09,279.2,48.72,989.66,,13.85,0.0,,,,73.4087962962963,153.94657407407408,153.94657407407408
14-12-2024 00:00,15-12-2024 00:00,44.045277777777784,180.91986111111112,16.18,76.61,51.59,30.29,22.25,1.26,54.73,0.16,1.02,,48.52,1.84,289.21,50.45,989.96,,13.81,0.0,,,,73.4087962962963,153.94657407407408,153.94657407407408
15-12-2024 00:00,16-12-2024 00:00,44.045277777777784,180.91986111111112,21.31,94.67,65.67,33.11,21.46,1.71,43.95,0.21,1.51,,54.16,0.84,272.6,48.62,991.27,,13.21,0.0,,,,73.4087962962963,153.94657407407408,153.94657407407408
16-12-2024 00:00,17-12-2024 00:00,44.045277777777784,180.91986111111112,22.16,106.21,72.52,42.19,18.71,1.98,48.07,0.26,1.7,,62.92,0.64,256.33,48.65,989.58,,13.0,0.0,,,,73.4087962962963,153.94657407407408,153.94657407407408
17-12-2024 00:00,18-12-2024 00:00,44.045277777777784,180.91986111111112,24.14,93.8,67.54,42.22,17.98,2.24,75.73,0.29,2.52,,67.17,0.7,231.39,45.48,988.3,,13.18,0.0,,,,73.4087962962963,153.94657407407408,153.94657407407408
18-12-2024 00:00,19-12-2024 00:00,44.045277777777784,180.91986111111112,28.92,110.33,80.2,48.95,17.36,2.52,39.7,0.38,4.44,,74.64,0.71,262.49,43.65,987.83,,13.19,0.0,,,,73.4087962962963,153.94657407407408,153.94657407407408
19-12-2024 00:00,20-12-2024 00:00,44.045277777777784,180.91986111111112,32.8,89.4,72.22,44.02,19.04,1.95,57.1,0.27,3.68,,72.57,0.79,188.86,42.68,987.9,,13.13,0.0,,,,73.4087962962963,153.94657407407408,153.94657407407408
20-12-2024 00:00,21-12-2024 00:00,44.045277777777784,180.91986111111112,80.71,101.36,117.53,45.49,19.79,3.21,37.86,0.4,5.95,,71.83,0.72,177.68,41.99,987.49,,14.09,0.0,,,,73.4087962962963,153.94657407407408,153.94657407407408
21-12-2024 00:00,22-12-2024 00:00,44.045277777777784,180.91986111111112,33.63,94.56,75.64,44.82,17.71,2.05,42.94,0.26,2.52,,66.88,0.89,239.61,44.92,987.86,,14.17,0.0,,,,73.4087962962963,153.94657407407408,153.94657407407408
22-12-2024 00:00,23-12-2024 00:00,44.045277777777784,180.91986111111112,31.6,91.12,72.16,46.83,22.56,2.18,60.64,0.33,3.65,,67.25,0.72,203.01,42.51,987.8,,13.91,0.0,,,,73.4087962962963,153.94657407407408,153.94657407407408
23-12-2024 00:00,24-12-2024 00:00,44.045277777777784,180.91986111111112,23.6,84.48,62.12,43.51,17.74,1.7,31.84,0.21,1.49,,77.6,0.73,163.52,26.45,987.95,,13.13,0.0,,,,73.4087962962963,153.94657407407408,153.94657407407408
24-12-2024 00:00,25-12-2024 00:00,44.045277777777784,180.91986111111112,35.77,80.65,69.98,43.82,19.45,1.72,25.66,0.22,1.76,,75.05,0.75,156.95,38.36,989.05,,13.74,0.0,,,,73.4087962962963,153.94657407407408,153.94657407407408
25-12-2024 00:00,26-12-2024 00:00,44.045277777777784,180.91986111111112,58.53,86.18,91.43,43.05,17.27,2.39,29.22,0.31,5.11,,75.68,0.84,230.1,49.82,990.93,,14.1,0.0,,,,73.4087962962963,153.94657407407408,153.94657407407408
26-12-2024 00:00,27-12-2024 00:00,44.045277777777784,180.91986111111112,41.07,89.91,78.84,44.16,20.56,2.06,38.93,0.23,3.19,,70.23,0.76,214.44,51.43,992.64,,14.58,0.0,,,,73.4087962962963,153.94657407407408,153.94657407407408
27-12-2024 00:00,28-12-2024 00:00,44.045277777777784,180.91986111111112,53.74,70.23,79.05,46.1,12.05,1.84,14.23,0.26,3.17,,86.98,0.97,154.23,8.44,991.45,,13.45,0.42,,,,73.4087962962963,153.94657407407408,153.94657407407408
28-12-2024 00:00,29-12-2024 00:00,44.045277777777784,180.91986111111112,33.28,56.31,55.01,35.44,12.65,1.18,9.74,0.15,1.95,,90.38,0.73,199.31,13.81,990.92,,13.52,0.1,,,,73.4087962962963,153.94657407407408,153.94657407407408
29-12-2024 00:00,30-12-2024 00:00,44.045277777777784,180.91986111111112,14.91,46.65,34.93,26.75,12.23,0.97,22.1,0.11,0.77,,87.09,1.68,220.89,50.85,992.45,,13.24,0.0,,,,73.4087962962963,153.94657407407408,153.94657407407408
30-12-2024 00:00,31-12-2024 00:00,44.045277777777784,180.91986111111112,18.71,49.56,39.57,22.69,14.58,1.01,26.27,0.12,0.65,,85.57,1.29,236.98,41.71,992.0,,11.72,0.0,,,,73.4087962962963,153.94657407407408,153.94657407407408
31-12-2024 00:00,31-12-2024 23:59,44.045277777777784,180.91986111111112,18.09,61.04,45.17,27.2,16.2,1.28,30.18,0.15,1.41,,82.94,0.65,213.34,43.56,992.85,,11.69,0.0,,,,73.4087962962963,153.94657407407408,153.94657407407408
,,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
Prescribed Standards, ,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
Exceeding Standards, ,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
Remarks,,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
From Date,To Date,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
01-01-2024 00:00,02-01-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-01-01,1.0,Winter,0.0,149.7201851851852,149.7201851851852
02-01-2024 00:00,03-01-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-02-01,2.0,Winter,0.0,149.7201851851852,149.7201851851852
03-01-2024 00:00,04-01-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-03-01,3.0,Spring,0.0,154.64685185185186,154.64685185185186
04-01-2024 00:00,05-01-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-04-01,4.0,Spring,0.0,154.64685185185186,154.64685185185186
05-01-2024 00:00,06-01-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-05-01,5.0,Spring,0.0,154.64685185185186,154.64685185185186
06-01-2024 00:00,07-01-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-06-01,6.0,Monsoon,0.0,152.12569444444443,152.12569444444443
07-01-2024 00:00,08-01-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-07-01,7.0,Monsoon,0.0,152.12569444444443,152.12569444444443
08-01-2024 00:00,09-01-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-08-01,8.0,Monsoon,0.0,152.12569444444443,152.12569444444443
09-01-2024 00:00,10-01-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-09-01,9.0,Monsoon,0.0,152.12569444444443,152.12569444444443
10-01-2024 00:00,11-01-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-10-01,10.0,Post-Monsoon,0.0,162.8775,162.8775
11-01-2024 00:00,12-01-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-11-01,11.0,Post-Monsoon,0.0,162.8775,162.8775
12-01-2024 00:00,13-01-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-12-01,12.0,Winter,0.0,149.7201851851852,149.7201851851852
13-01-2024 00:00,14-01-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
14-01-2024 00:00,15-01-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
15-01-2024 00:00,16-01-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
16-01-2024 00:00,17-01-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
17-01-2024 00:00,18-01-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
18-01-2024 00:00,19-01-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
19-01-2024 00:00,20-01-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
20-01-2024 00:00,21-01-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
21-01-2024 00:00,22-01-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
22-01-2024 00:00,23-01-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
23-01-2024 00:00,24-01-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
24-01-2024 00:00,25-01-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
25-01-2024 00:00,26-01-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
26-01-2024 00:00,27-01-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
27-01-2024 00:00,28-01-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
28-01-2024 00:00,29-01-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
29-01-2024 00:00,30-01-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
30-01-2024 00:00,31-01-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
31-01-2024 00:00,01-02-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
01-02-2024 00:00,02-02-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-01-02,1.0,Winter,4.166666666666667,149.7201851851852,149.7201851851852
02-02-2024 00:00,03-02-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-02-02,2.0,Winter,0.0,149.7201851851852,149.7201851851852
03-02-2024 00:00,04-02-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-03-02,3.0,Spring,0.0,154.64685185185186,154.64685185185186
04-02-2024 00:00,05-02-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-04-02,4.0,Spring,4.166666666666667,154.64685185185186,154.64685185185186
05-02-2024 00:00,06-02-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-05-02,5.0,Spring,0.0,154.64685185185186,154.64685185185186
06-02-2024 00:00,07-02-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-06-02,6.0,Monsoon,0.0,152.12569444444443,152.12569444444443
07-02-2024 00:00,08-02-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-07-02,7.0,Monsoon,0.0,152.12569444444443,152.12569444444443
08-02-2024 00:00,09-02-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-08-02,8.0,Monsoon,0.0,152.12569444444443,152.12569444444443
09-02-2024 00:00,10-02-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-09-02,9.0,Monsoon,0.0,152.12569444444443,152.12569444444443
10-02-2024 00:00,11-02-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-10-02,10.0,Post-Monsoon,0.0,162.8775,162.8775
11-02-2024 00:00,12-02-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-11-02,11.0,Post-Monsoon,0.0,162.8775,162.8775
12-02-2024 00:00,13-02-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-12-02,12.0,Winter,0.0,149.7201851851852,149.7201851851852
13-02-2024 00:00,14-02-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
14-02-2024 00:00,15-02-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
15-02-2024 00:00,16-02-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
16-02-2024 00:00,17-02-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
17-02-2024 00:00,18-02-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
18-02-2024 00:00,19-02-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
19-02-2024 00:00,20-02-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
20-02-2024 00:00,21-02-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
21-02-2024 00:00,22-02-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
22-02-2024 00:00,23-02-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
23-02-2024 00:00,24-02-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
24-02-2024 00:00,25-02-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
25-02-2024 00:00,26-02-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
26-02-2024 00:00,27-02-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
27-02-2024 00:00,28-02-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
28-02-2024 00:00,29-02-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
29-02-2024 00:00,01-03-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
01-03-2024 00:00,02-03-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-01-03,1.0,Winter,0.0,149.7201851851852,149.7201851851852
02-03-2024 00:00,03-03-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-02-03,2.0,Winter,0.8333333333333334,149.7201851851852,149.7201851851852
03-03-2024 00:00,04-03-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-03-03,3.0,Spring,0.0,154.64685185185186,154.64685185185186
04-03-2024 00:00,05-03-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-04-03,4.0,Spring,0.0,154.64685185185186,154.64685185185186
05-03-2024 00:00,06-03-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-05-03,5.0,Spring,0.0,154.64685185185186,154.64685185185186
06-03-2024 00:00,07-03-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-06-03,6.0,Monsoon,0.0,152.12569444444443,152.12569444444443
07-03-2024 00:00,08-03-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-07-03,7.0,Monsoon,0.0,152.12569444444443,152.12569444444443
08-03-2024 00:00,09-03-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-08-03,8.0,Monsoon,0.0,152.12569444444443,152.12569444444443
09-03-2024 00:00,10-03-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-09-03,9.0,Monsoon,0.0,152.12569444444443,152.12569444444443
10-03-2024 00:00,11-03-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-10-03,10.0,Post-Monsoon,0.0,162.8775,162.8775
11-03-2024 00:00,12-03-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-11-03,11.0,Post-Monsoon,0.0,162.8775,162.8775
12-03-2024 00:00,13-03-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-12-03,12.0,Winter,0.0,149.7201851851852,149.7201851851852
13-03-2024 00:00,14-03-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
14-03-2024 00:00,15-03-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
15-03-2024 00:00,16-03-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
16-03-2024 00:00,17-03-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
17-03-2024 00:00,18-03-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
18-03-2024 00:00,19-03-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
19-03-2024 00:00,20-03-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
20-03-2024 00:00,21-03-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
21-03-2024 00:00,22-03-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
22-03-2024 00:00,23-03-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
23-03-2024 00:00,24-03-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
24-03-2024 00:00,25-03-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
25-03-2024 00:00,26-03-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
26-03-2024 00:00,27-03-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
27-03-2024 00:00,28-03-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
28-03-2024 00:00,29-03-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
